datetime,activity,activity_name,user_id
2009-07-29 13:59:20.040717,R10_sleep_begin,sleep,R10
2009-07-30 00:51:24.055553,R9_sleep_begin,sleep,R9
2009-07-30 06:36:51.053115,R9_sleep_end,sleep,R9
2009-07-30 06:36:53.012921,R9_wakeup_begin,wakeup,R9
2009-07-30 06:36:53.043644,R9_wakeup_end,wakeup,R9
2009-07-30 06:42:36.024869,R9_shower_begin,shower,R9
2009-07-30 06:59:14.057248,R9_shower_end,shower,R9
2009-07-30 07:00:02.030947,R10_sleep_end,sleep,R10
2009-07-30 07:00:02.055601,R10_wakeup_begin,wakeup,R10
2009-07-30 07:01:10.062239,R10_wakeup_end,wakeup,R10
2009-07-30 07:02:43.005099,R10_shower_begin,shower,R10
2009-07-30 07:09:37.012895,Cooking_begin,Cooking,ALL
2009-07-30 07:14:42.064672,R10_shower_end,shower,R10
2009-07-30 07:22:40.096092,Cooking_end,Cooking,ALL
2009-07-30 07:26:40.074924,R9_work_begin,work,R9
2009-07-30 07:27:43.020989,R10_work_begin,work,R10
2009-07-30 07:51:49.028785,R10_work_end,work,R10
2009-07-30 07:52:34.065111,Grooming_begin,Grooming,ALL
2009-07-30 07:57:14.070331,R9_work_end,work,R9
2009-07-30 07:57:42.000211,Cleaning_begin,Cleaning,ALL
2009-07-30 08:04:14.034977,Cleaning_end,Cleaning,ALL
2009-07-30 08:04:45.006491,R9_work_begin,work,R9
2009-07-30 08:06:14.037429,Grooming_end,Grooming,ALL
2009-07-30 08:21:38.000085,R9_work_end,work,R9
2009-07-30 08:28:00.022428,R10_work_begin,work,R10
2009-07-30 08:28:14.097586,R10_work_end,work,R10
2009-07-30 17:13:00.095865,R9_work_begin,work,R9
2009-07-30 17:16:25.044882,R9_work_end,work,R9
2009-07-30 17:20:32.003503,R9_work_begin,work,R9
2009-07-30 17:36:37.054395,R9_work_end,work,R9
2009-07-30 17:50:23.096445,R9_work_begin,work,R9
2009-07-30 17:53:09.067573,R10_work_begin,work,R10
2009-07-30 17:53:15.030853,R10_work_end,work,R10
2009-07-30 17:53:42.032881,R10_work_begin,work,R10
2009-07-30 18:06:25.012977,R9_work_end,work,R9
2009-07-30 18:07:00.007556,R10_work_end,work,R10
2009-07-30 18:07:10.051663,Cooking_begin,Cooking,ALL
2009-07-30 18:10:40.070274,Cooking_end,Cooking,ALL
2009-07-30 18:19:37.039597,R9_work_begin,work,R9
2009-07-30 18:47:31.034435,R9_work_end,work,R9
2009-07-30 18:48:39.016872,R9_work_begin,work,R9
2009-07-30 18:55:45.061033,R9_work_end,work,R9
2009-07-30 18:56:43.047492,R9_work_begin,work,R9
2009-07-30 19:20:03.081057,R10_work_begin,work,R10
2009-07-30 19:23:13.075406,R10_work_end,work,R10
2009-07-30 19:26:59.000895,R9_work_end,work,R9
2009-07-30 19:31:10.010509,R9_work_begin,work,R9
2009-07-30 19:47:38.000017,R9_work_end,work,R9
2009-07-30 19:55:07.011178,Cooking_begin,Cooking,ALL
2009-07-30 20:00:02.032225,Cooking_end,Cooking,ALL
2009-07-30 20:00:14.036554,R10_work_begin,work,R10
2009-07-30 20:01:32.083801,R10_work_end,work,R10
2009-07-30 20:01:41.062526,Cooking_begin,Cooking,ALL
2009-07-30 20:01:51.055853,R9_work_begin,work,R9
2009-07-30 20:02:21.024699,Cooking_end,Cooking,ALL
2009-07-30 20:03:42.090232,R9_work_end,work,R9
2009-07-30 20:04:36.034646,R10_work_begin,work,R10
2009-07-30 20:06:57.052038,R10_work_end,work,R10
2009-07-30 20:07:22.089092,Cooking_begin,Cooking,ALL
2009-07-30 20:10:06.079823,Cooking_end,Cooking,ALL
2009-07-30 20:11:03.045988,R10_work_begin,work,R10
2009-07-30 20:11:24.018506,R10_work_end,work,R10
2009-07-30 20:11:51.053742,R10_work_begin,work,R10
2009-07-30 20:15:54.082847,R10_work_end,work,R10
2009-07-30 20:17:44.071835,R10_work_begin,work,R10
2009-07-30 20:24:49.090131,R10_work_end,work,R10
2009-07-30 20:41:02.091636,R10_work_begin,work,R10
2009-07-30 20:41:15.025161,R10_work_end,work,R10
2009-07-30 20:46:53.007653,R9_work_begin,work,R9
2009-07-30 20:54:27.002457,R9_work_end,work,R9
2009-07-30 20:54:50.013631,Cooking_begin,Cooking,ALL
2009-07-30 21:02:37.089943,Cooking_end,Cooking,ALL
2009-07-30 21:03:22.049732,R9_work_begin,work,R9
2009-07-30 21:05:45.034957,R9_work_end,work,R9
2009-07-30 21:14:42.011778,R9_work_begin,work,R9
2009-07-30 22:17:03.015568,R9_work_end,work,R9
2009-07-30 22:19:55.028838,R9_work_begin,work,R9
2009-07-30 22:33:11.004069,R10_work_begin,work,R10
2009-07-30 22:34:27.069506,R10_work_end,work,R10
2009-07-30 23:44:57.072918,R9_work_end,work,R9
2009-07-30 23:48:03.085671,R9_work_begin,work,R9
2009-07-30 23:54:01.048521,R9_work_end,work,R9
2009-07-30 23:54:18.024228,R9_sleep_begin,sleep,R9
2009-07-31 00:34:39.090481,R10_work_begin,work,R10
2009-07-31 00:56:56.030155,R10_work_end,work,R10
2009-07-31 01:01:24.084677,R10_sleep_begin,sleep,R10
2009-07-31 06:24:50.069212,R9_sleep_end,sleep,R9
2009-07-31 06:24:52.070976,R9_wakeup_begin,wakeup,R9
2009-07-31 06:24:53.072467,R9_wakeup_end,wakeup,R9
2009-07-31 06:38:30.085981,R9_shower_begin,shower,R9
2009-07-31 06:55:02.098509,R10_sleep_end,sleep,R10
2009-07-31 06:55:03.098467,R10_wakeup_begin,wakeup,R10
2009-07-31 06:55:07.084572,R10_wakeup_end,wakeup,R10
2009-07-31 06:55:46.096965,R9_shower_end,shower,R9
2009-07-31 07:06:01.056217,Cooking_begin,Cooking,ALL
2009-07-31 07:18:04.002963,Cooking_end,Cooking,ALL
2009-07-31 07:33:48.023823,R10_shower_begin,shower,R10
2009-07-31 07:35:37.051976,R10_shower_end,shower,R10
2009-07-31 07:37:47.073095,Grooming_begin,Grooming,ALL
2009-07-31 07:40:30.027955,Grooming_end,Grooming,ALL
2009-07-31 07:54:27.098289,Cooking_begin,Cooking,ALL
2009-07-31 07:59:51.074598,Cooking_end,Cooking,ALL
2009-07-31 08:00:23.046562,R9_work_begin,work,R9
2009-07-31 08:06:47.075389,Grooming_begin,Grooming,ALL
2009-07-31 08:10:48.066147,R9_work_end,work,R9
2009-07-31 08:15:41.052083,Grooming_end,Grooming,ALL
2009-07-31 08:24:38.002974,Cooking_begin,Cooking,ALL
2009-07-31 08:32:45.091407,Cooking_end,Cooking,ALL
2009-07-31 08:32:51.018102,R10_work_begin,work,R10
2009-07-31 08:42:19.070432,R10_work_end,work,R10
2009-07-31 14:25:02.008534,R10_work_begin,work,R10
2009-07-31 14:26:25.010385,R10_work_end,work,R10
2009-07-31 14:27:36.019057,R10_work_begin,work,R10
2009-07-31 14:34:53.081441,R10_work_end,work,R10
2009-07-31 14:34:59.026539,Cooking_begin,Cooking,ALL
2009-07-31 14:41:28.014866,Cooking_end,Cooking,ALL
2009-07-31 14:42:03.019658,R10_work_begin,work,R10
2009-07-31 16:07:25.047834,R10_work_end,work,R10
2009-07-31 16:12:30.004592,R10_work_begin,work,R10
2009-07-31 16:47:14.080004,R10_work_end,work,R10
2009-07-31 16:48:06.026535,R10_work_begin,work,R10
2009-07-31 17:31:22.006704,R10_work_end,work,R10
2009-07-31 17:36:13.006995,R10_work_begin,work,R10
2009-07-31 17:37:17.090884,R10_work_end,work,R10
